date lat lon thetamin amplitude circulation radius
11         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963080918   66.13   87.27 1001.20   13.75 -999.00 -999.00
1963081000   65.48   76.61  998.13    7.33  489.69   -3.07
1963081006   64.85   71.57  996.37   12.86  245.19   -1.76
1963081012   67.02   69.78  995.53   14.42  254.54   -0.83
1963081018   66.13   64.65  996.45   13.15  246.53    0.92
1963081100   65.06   59.93  996.52   15.09  246.99    0.07
1963081106   65.06   59.93  996.36   15.00    0.00   -0.17
1963081112   65.06   59.93  997.67   12.99    0.00    1.31
1963081118   65.06   59.93  999.31   11.55    0.00    1.64
1963081200   65.06   59.93 1000.94    9.80    0.00    1.63
1963081206   63.82   55.62 1001.96    5.82  247.57    1.02
29         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963081500   46.01  166.33 1000.46    6.92 -999.00 -999.00
1963081506   48.89  168.69  998.85    6.55  365.87   -1.60
1963081512   49.30  171.87  998.10    7.69  235.36   -0.76
1963081518   49.30  171.87  996.33   11.06    0.00   -1.77
1963081600   49.57  175.10  993.72   16.36  235.07   -2.61
1963081606   52.10  178.26  992.71   18.37  357.41   -1.00
1963081612   54.47  178.15  989.13   25.79  263.51   -3.59
1963081618   56.83  181.98  985.78   26.61  354.47   -3.35
1963081700   59.18  182.12  986.47   26.16  260.17    0.69
1963081706   61.32  186.84  985.89   23.60  352.29   -0.57
1963081712   63.62  187.43  988.78   21.32  257.29    2.89
1963081718   65.48  193.39  990.48   15.47  350.87    1.70
1963081800   65.48  193.39  991.56   19.63    0.00    1.08
1963081806   67.71  194.74  996.24   14.62  254.83    4.69
1963081812   69.92  196.39  996.95   17.12  253.83    0.70
1963081818   71.26  205.02  997.53   13.64  350.43    0.59
1963081900   72.11  214.70  999.26   15.77  349.87    1.73
1963081906   75.26  212.47 1002.37   17.44  357.06    3.11
1963081912   75.26  212.47 1002.36   17.13    0.00   -0.01
1963081918   77.12  217.88 1003.75   10.90  250.76    1.38
1963082000   78.38  209.05 1004.14   12.31  249.57    0.40
1963082006   78.38  209.05 1003.46   12.15    0.00   -0.68
1963082012   80.29  215.54 1004.22   10.74  250.59    0.76
1963082018   80.29  215.54 1003.48   12.28    0.00   -0.74
1963082100   80.29  215.54 1004.39   12.98    0.00    0.90
1963082106   81.41  203.20 1005.26    8.85  249.72    0.87
1963082112   81.41  203.20 1007.94    8.13    0.00    2.68
1963082118   81.41  203.20 1009.29    6.96    0.00    1.35
1963082200   84.25  191.31 1011.20    2.56  354.14    1.91
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963081518   67.48  139.09 1001.39   15.75 -999.00 -999.00
1963081600   67.48  139.09 1001.18   14.16    0.00   -0.21
1963081606   67.48  139.09  999.55   16.09    0.00   -1.63
1963081612   67.48  139.09 1000.34   18.63    0.00    0.79
1963081618   67.48  139.09 1001.61   20.06    0.00    1.26
1963081700   67.02  147.10 1002.19   10.19  347.09    0.59
1963081706   66.13  154.65 1002.38    3.51  347.53    0.18
1963081712   64.03  156.80 1002.06    8.88  254.17   -0.31
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963081718   85.22  315.00 1000.59    9.83 -999.00 -999.00
1963081800   88.41  315.00 1001.66    2.98  353.86    1.07
1963081806   88.41  135.00 1001.48    8.39  353.73   -0.18
1963081812   86.44  161.57 1001.89    8.49  250.14    0.41
1963081818   83.42  149.04  999.82   12.28  354.00   -2.06
1963081900   83.42  149.04  997.45   15.54    0.00   -2.37
1963081906   80.29  144.46  995.54   23.52  354.54   -1.91
1963081912   78.38  150.95  997.59   16.01  250.59    2.05
1963081918   77.12  142.12  997.36   20.34  249.57   -0.23
1963082000   75.26  147.53  998.47   15.96  250.76    1.11
1963082006   75.26  147.53  999.80   17.98    0.00    1.34
1963082012   74.25  158.96 1001.22   13.48  351.23    1.42
1963082018   72.11  161.57 1001.47   10.92  252.23    0.25
1963082100   72.11  161.57 1002.44   13.39    0.00    0.97
1963082106   72.11  161.57 1003.87   14.77    0.00    1.43
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963081818   68.19   62.10 1002.60   14.38 -999.00 -999.00
1963081900   70.18   59.04 1004.59   16.29  252.33    1.99
1963081906   72.11   55.30 1005.71   14.12  251.57    1.13
1963081912   75.26   57.53 1007.31   14.58  357.06    1.60
1963081918   75.26   57.53 1005.17   18.58    0.00   -2.14
1963082000   77.12   52.12 1006.06   13.90  250.75    0.90
1963082006   78.38   60.95 1005.75   13.98  249.58   -0.32
1963082012   78.38   60.95 1007.05   11.58    0.00    1.30
1963082018   79.29   71.57 1007.20   13.12  249.33    0.15
1963082100   79.78   83.66 1008.65   12.88  249.18    1.46
1963082106   79.78   83.66 1008.82   13.50    0.00    0.17
1963082112   79.78   96.34 1010.02   11.43  249.13    1.20
1963082118   77.12  105.25 1009.61    8.12  354.41   -0.41
1963082200   76.35  114.44 1009.65    9.91  248.85    0.04
1963082206   76.35  114.44 1009.08    8.73    0.00   -0.57
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963082200   69.92   16.39 1000.68   10.62 -999.00 -999.00
1963082206   69.92   16.39  999.20   10.54    0.00   -1.48
1963082212   72.11   18.43 1000.34    9.41  252.98    1.14
1963082218   71.26   25.02  999.80    8.14  247.84   -0.54
1963082300   74.25   21.04 1000.27    9.58  356.67    0.47
1963082306   74.25   21.04  999.95   10.07    0.00   -0.32
1963082312   77.12   15.26 1001.52   11.73  355.39    1.58
1963082318   77.12   15.26 1001.95   11.14    0.00    0.43
1963082400   79.78    6.34 1002.20   14.86  354.41    0.25
1963082406   79.78    6.34 1000.09   15.55    0.00   -2.11
1963082412   79.78    6.34  999.28   14.06    0.00   -0.82
1963082418   79.78    6.34  997.38   15.74    0.00   -1.89
1963082500   79.78    6.34  997.93   15.32    0.00    0.55
1963082506   79.78    6.34  998.67   12.99    0.00    0.74
1963082512   82.02    8.13  996.84   14.66  250.88   -1.83
23         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963082318   57.49  108.43  995.38    9.74 -999.00 -999.00
1963082400   59.70  109.80  994.63   11.43  257.85   -0.76
1963082406   58.83  113.75  994.56    6.47  243.74   -0.07
1963082412   59.88  119.48  996.11    8.70  343.85    1.55
1963082418   59.88  119.48  997.93    3.95    0.00    1.82
1963082500   65.06  120.07  998.92    8.81  575.75    0.98
1963082506   65.70  127.40  998.26    6.48  346.23   -0.66
1963082512   67.48  130.91  999.80   12.46  251.29    1.54
1963082518   67.48  130.91  998.86   15.63    0.00   -0.94
1963082600   67.48  130.91  999.61   15.54    0.00    0.76
1963082606   67.48  139.09 1000.73   15.90  346.99    1.12
1963082612   67.48  139.09 1002.19   15.82    0.00    1.45
1963082618   67.48  139.09 1002.31   17.96    0.00    0.12
1963082700   67.48  139.09 1003.15   16.85    0.00    0.84
1963082706   63.82  145.62 1002.98    5.97  503.48   -0.17
1963082712   63.03  152.35 1003.47   10.10  345.43    0.49
1963082718   62.64  163.07 1002.32   13.89  543.95   -1.15
1963082800   65.48  166.61 1002.75   11.87  358.56    0.43
1963082806   65.91  171.87 1001.65   12.97  244.95   -1.10
1963082812   66.13  177.27 1003.84   12.54  244.78    2.19
1963082818   66.13  177.27 1004.93   11.36    0.00    1.09
1963082900   66.13  177.27 1006.37    9.25    0.00    1.44
1963082906   61.51  177.71 1007.40    4.53  513.56    1.03
16         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963082400   60.95   25.56 1000.52    7.50 -999.00 -999.00
1963082406   64.03   23.20  998.36    9.96  361.68   -2.16
1963082412   64.85   18.43  996.08   13.44  245.56   -2.28
1963082418   67.02   20.22  994.97   17.35  254.54   -1.11
1963082500   68.19   27.90  995.05   14.30  348.80    0.08
1963082506   72.11   34.70  994.08   22.47  503.89   -0.97
1963082512   75.26   32.47  994.07   20.55  357.06   -0.01
1963082518   77.12   37.88  993.26   20.71  250.75   -0.81
1963082600   78.82   45.00  994.04   16.70  250.30    0.78
1963082606   82.02   45.00  993.44   17.25  354.96   -0.60
1963082612   85.22   45.00  995.75   15.71  354.27    2.31
1963082618   85.22   45.00  998.83   12.69    0.00    3.07
1963082700   88.41   45.00  999.38    7.64  353.86    0.56
1963082706   88.41  315.00 1000.72    9.19  250.10    1.33
1963082712   86.44  288.43 1000.00   13.09  250.14   -0.71
1963082718   84.25  281.31 1000.13    9.17  250.30    0.13
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963082606   79.78  276.34  998.16    7.75 -999.00 -999.00
1963082612   74.92  282.99  997.71   13.33  562.19   -0.45
1963082618   74.92  282.99  993.55   17.41    0.00   -4.16
1963082700   72.11  288.43  995.20   12.47  355.70    1.65
1963082706   71.26  295.02  991.43   16.92  247.84   -3.77
1963082712   71.26  295.02  989.03   17.07    0.00   -2.40
1963082718   71.26  295.02  989.68   14.47    0.00    0.65
1963082800   69.16  292.38  990.50   13.16  252.70    0.82
1963082806   70.18  300.96  990.66   16.61  349.33    0.16
1963082812   70.18  300.96  993.37   10.79    0.00    2.72
16         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963082806   61.32   96.84 1004.10    7.38 -999.00 -999.00
1963082812   60.95  101.31 1002.96    8.43  242.65   -1.14
1963082818   60.95  101.31 1004.45    8.91    0.00    1.49
1963082900   63.23  102.26 1002.20   12.17  257.11   -2.25
1963082906   63.23  102.26 1002.55   11.23    0.00    0.35
1963082912   63.23  102.26 1004.10   10.22    0.00    1.56
1963082918   65.91   98.13 1005.89    8.70  357.02    1.78
1963083000   65.48  103.39 1005.16    9.97  244.91   -0.73
1963083006   65.91   98.13 1003.99    9.88  244.91   -1.17
1963083012   65.91   98.13 1005.10    9.04    0.00    1.11
1963083018   67.71  104.74 1006.41    8.51  351.08    1.31
1963083100   67.71  104.74 1007.95    9.68    0.00    1.54
1963083106   67.71  104.74 1008.43    7.44    0.00    0.49
1963083112   70.18  120.96 1009.53    9.42  699.35    1.09
1963083118   70.18  120.96 1009.59    7.85    0.00    0.07
1963090100   72.11  124.69 1010.50    8.61  251.57    0.91
18         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963083000   58.83   23.75 1009.59    8.41 -999.00 -999.00
1963083006   61.88   21.37 1009.73    6.84  362.52    0.14
1963083012   65.06   30.07 1009.28   11.61  556.05   -0.44
1963083018   67.02   32.91 1008.67   11.48  252.74   -0.61
1963083100   69.16   45.00 1007.22   13.58  552.86   -1.45
1963083106   72.11   55.30 1003.90   13.65  499.18   -3.32
1963083112   71.26   64.98 1003.23   15.80  349.88   -0.68
1963083118   72.11   71.57  998.94   21.86  247.83   -4.29
1963090100   69.92   73.61  998.07   26.68  252.99   -0.86
1963090106   70.45   79.99  995.84   25.69  246.80   -2.23
1963090112   70.45   79.99  999.73   22.95    0.00    3.89
1963090118   68.43   86.99 1001.00   13.42  352.57    1.27
1963090200   68.43   86.99 1002.45   12.37    0.00    1.45
1963090206   68.43   86.99 1002.67    9.63    0.00    0.22
1963090212   68.43   86.99 1003.48    8.55    0.00    0.81
1963090218   70.71   86.63 1002.23    7.82  254.12   -1.26
1963090300   70.71   86.63 1001.13    7.32    0.00   -1.10
1963090306   65.91   98.13  999.31    5.88  709.05   -1.82
14         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1963083006   66.13  334.65 1001.43    7.77 -999.00 -999.00
1963083012   69.92  343.61 1001.25   10.90  560.51   -0.18
1963083018   70.45  349.99 1002.08   13.29  246.80    0.82
1963083100   70.45  349.99 1000.62   15.79    0.00   -1.45
1963083106   72.99  356.19 1000.58   18.82  354.90   -0.05
1963083112   75.26  355.60  998.76   20.52  252.52   -1.82
1963083118   75.26    4.40  999.34   24.52  248.06    0.59
1963090100   77.53    5.19 1000.78   18.76  251.86    1.43
1963090106   77.12   15.26 1001.18   17.02  248.69    0.41
1963090112   77.12   15.26 1001.07   18.92    0.00   -0.11
1963090118   76.35   24.44 1002.46   15.95  248.84    1.39
1963090200   77.12   37.88 1006.62   13.93  351.66    4.15
1963090206   75.62   45.00 1007.82    9.28  249.92    1.20
1963090212   77.12   52.12 1009.27    9.39  249.92    1.45
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964060200   70.71   49.76  993.45    9.39 -999.00 -999.00
1964060206   70.18   59.04  990.96   16.62  348.90   -2.49
1964060212   70.18   59.04  992.29   17.23    0.00    1.33
1964060218   70.18   59.04  992.60   16.47    0.00    0.31
1964060300   69.92   73.61  990.00   17.36  551.04   -2.60
1964060306   70.71   86.63  988.27   17.66  493.43   -1.73
1964060312   70.71   86.63  989.64   13.53    0.00    1.37
1964060318   72.99   86.19  992.18   14.22  253.27    2.54
1964060400   72.99   93.81  992.07   11.89  247.38   -0.11
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964060218   79.78    6.34 1012.70    7.87 -999.00 -999.00
1964060300   79.78    6.34 1011.54    8.89    0.00   -1.16
1964060306   79.78    6.34 1012.12    8.91    0.00    0.57
1964060312   77.12   15.26 1010.50   12.78  354.41   -1.61
1964060318   77.12   15.26 1010.52    9.53    0.00    0.02
1964060400   77.12   15.26 1012.17    7.67    0.00    1.65
1964060406   77.12   15.26 1011.42    6.80    0.00   -0.76
1964060412   77.12   15.26 1011.86    6.11    0.00    0.44
16         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964060300   71.26  115.02  999.41    9.75 -999.00 -999.00
1964060306   72.11  124.69  999.16   12.11  349.87   -0.26
1964060312   72.40  135.00  999.30   18.03  349.59    0.14
1964060318   73.93  140.71 1000.92   10.35  249.90    1.62
1964060400   75.26  147.53 1001.51   14.24  249.44    0.59
1964060406   74.92  167.01 1003.57   10.22  554.75    2.06
1964060412   77.53  185.19 1000.56   12.33  557.51   -3.01
1964060418   77.53  185.19  996.28   15.81    0.00   -4.28
1964060500   77.12  195.26  998.39   11.44  248.70    2.11
1964060506   79.29  198.43  999.03    9.52  251.24    0.64
1964060512   78.38  209.05  999.32   10.99  249.34    0.29
1964060518   81.41  203.20  999.16    9.50  354.82   -0.16
1964060600   79.29  198.43  997.82   10.38  250.78   -1.34
1964060606   81.41  203.20  996.86    7.64  250.78   -0.97
1964060612   80.29  215.54  997.00    9.42  249.72    0.15
1964060618   80.29  215.54  997.98    7.68    0.00    0.98
26         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964060318   54.63   29.05 1005.32    9.30 -999.00 -999.00
1964060400   54.63   29.05 1007.32    8.01    0.00    2.01
1964060406   54.63   29.05 1007.83    8.03    0.00    0.50
1964060412   53.42   32.20 1008.59    5.76  244.66    0.76
1964060418   55.40   34.22 1009.01    5.18  255.58    0.43
1964060500   58.66   33.11 1008.52    8.19  367.79   -0.49
1964060506   60.59   35.54 1006.52   10.24  253.66   -1.99
1964060512   64.23   41.42 1005.24    8.31  504.06   -1.29
1964060518   65.91   45.00 1003.06    9.78  250.64   -2.17
1964060600   65.70   52.59  999.77   12.96  345.98   -3.29
1964060606   70.18   59.04  998.57   10.14  565.01   -1.20
1964060612   71.26   64.98  997.00   10.39  248.19   -1.57
1964060618   72.11   71.57  994.11   15.32  247.83   -2.89
1964060700   72.11   71.57  988.78   21.79    0.00   -5.33
1964060706   72.11   71.57  986.56   23.02    0.00   -2.22
1964060712   72.69   78.69  989.31   19.80  247.57    2.74
1964060718   72.69   78.69  989.94   16.45    0.00    0.63
1964060800   74.92   77.01  989.40   21.82  252.43   -0.53
1964060806   74.25   68.96  992.73   17.44  248.26    3.33
1964060812   74.25   68.96  995.57   16.29    0.00    2.83
1964060818   74.25   68.96  998.94   11.63    0.00    3.37
1964060900   72.11   71.57 1000.43   12.43  252.22    1.50
1964060906   72.11   71.57 1002.34   11.82    0.00    1.91
1964060912   72.11   71.57 1003.85   12.79    0.00    1.51
1964060918   69.92   73.61 1004.87   12.62  252.99    1.01
1964061000   69.92   73.61 1004.49   13.91    0.00   -0.38
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964060700   82.02  171.87  996.54    7.73 -999.00 -999.00
1964060706   84.25  191.31  995.19    5.72  353.72   -1.36
1964060712   84.25  191.31  993.98    9.21    0.00   -1.21
1964060718   83.42  210.96  995.71    7.89  249.86    1.73
1964060800   80.29  215.54  996.80   13.96  354.54    1.09
1964060806   82.02  225.00  998.97   10.19  250.26    2.17
1964060812   80.29  234.46  996.93   14.74  250.26   -2.03
1964060818   80.29  234.46  998.14   14.51    0.00    1.20
1964060900   78.38  240.95  998.09    8.57  250.59   -0.05
1964060906   78.38  240.95  997.45    8.68    0.00   -0.64
1964060912   76.35  245.56  996.83   11.99  251.04   -0.63
1964060918   76.35  245.56  995.86    9.05    0.00   -0.97
1964061000   76.35  245.56  997.88    8.38    0.00    2.01
1964061006   72.99  266.19  995.78    6.88  704.86   -2.10
1964061012   72.99  273.81  996.20    8.06  247.38    0.42
13         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964060706   68.19  152.10 1010.53    7.02 -999.00 -999.00
1964060712   66.13  154.65 1009.19    9.48  253.19   -1.34
1964060718   67.02  159.77 1010.69   10.09  246.52    1.50
1964060800   67.02  159.77 1010.72    7.30    0.00    0.03
1964060806   64.85  161.57 1008.46    5.88  254.54   -2.25
1964060812   67.02  159.77 1009.23    7.35  254.54    0.76
1964060818   67.02  159.77 1008.62    7.58    0.00   -0.61
1964060900   67.02  159.77 1008.18    7.32    0.00   -0.44
1964060906   67.02  159.77 1005.49    8.15    0.00   -2.69
1964060912   67.71  165.26 1007.75    9.85  246.17    2.26
1964060918   67.71  165.26 1007.41    9.42    0.00   -0.35
1964061000   68.19  171.03 1007.49    8.86  245.91    0.08
1964061006   65.48  166.61 1006.53    6.95  356.66   -0.96
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964061018   68.19   98.97  994.29   13.82 -999.00 -999.00
1964061100   69.92  106.39  992.39   18.25  351.31   -1.90
1964061106   72.11  108.43  992.91   12.34  252.98    0.51
1964061112   75.26  122.47  991.21   16.75  558.13   -1.70
1964061118   77.12  127.88  990.49   19.66  250.76   -0.72
1964061200   78.38  119.06  987.63   15.73  249.57   -2.86
1964061206   80.29  125.54  987.78   20.00  250.59    0.16
1964061212   80.29  125.54  987.86   17.96    0.00    0.08
1964061218   81.41  113.20  990.84   14.20  249.72    2.98
1964061300   85.22  135.00  995.22   10.81  500.64    4.37
1964061306   86.44  161.57  996.20    8.87  250.05    0.98
1964061312   85.22  225.00  993.47   14.19  500.06   -2.72
1964061318   84.25  258.69  992.98   12.74  353.45   -0.50
1964061400   82.02  315.00  993.50   14.32  749.68    0.52
1964061406   82.02  315.00  995.46   11.72    0.00    1.96
33         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964061306   61.88  328.24  998.10   14.23 -999.00 -999.00
1964061312   63.03  332.35  992.98   20.66  246.60   -5.12
1964061318   63.03  332.35  989.52   19.43    0.00   -3.46
1964061400   61.88  338.63  988.96   15.16  346.19   -0.57
1964061406   61.88  338.63  985.84   18.81    0.00   -3.12
1964061412   62.64  343.07  985.47   17.54  244.48   -0.37
1964061418   63.23  347.74  988.11   10.81  244.10    2.64
1964061500   60.95  348.69  990.37   13.96  257.11    2.26
1964061506   63.62  352.57  991.54    6.52  357.39    1.17
1964061512   66.13  357.27  992.12    7.91  355.47    0.58
1964061518   66.13  357.27  991.90    9.36    0.00   -0.22
1964061600   67.71   14.74  988.59   10.19  776.97   -3.31
1964061606   67.71   14.74  987.09   14.17    0.00   -1.50
1964061612   69.92   16.39  985.41   15.42  253.83   -1.68
1964061618   69.92   16.39  984.98   15.75    0.00   -0.43
1964061700   72.11   18.43  982.35   21.54  252.98   -2.63
1964061706   72.11   18.43  979.40   26.51    0.00   -2.94
1964061712   72.11   18.43  978.68   28.64    0.00   -0.72
1964061718   72.11   18.43  980.90   27.29    0.00    2.22
1964061800   73.30   28.30  983.55   21.77  350.85    2.65
1964061806   73.30   28.30  984.59   20.83    0.00    1.03
1964061812   75.26   32.47  988.31   22.22  251.29    3.72
1964061818   75.26   32.47  989.92   22.51    0.00    1.61
1964061900   75.26   32.47  992.94   19.23    0.00    3.02
1964061906   75.26   32.47  995.69   15.25    0.00    2.74
1964061912   76.35   24.44  998.73    9.26  249.10    3.04
1964061918   78.38   29.05 1000.48    9.00  251.03    1.74
1964062000   77.12   37.88 1000.41   11.10  249.58   -0.07
1964062006   77.12   37.88 1000.70   11.56    0.00    0.29
1964062012   77.12   37.88 1001.38   12.37    0.00    0.68
1964062018   78.82   45.00 1001.37    7.31  250.30   -0.01
1964062100   78.82   45.00 1001.77    7.31    0.00    0.40
1964062106   82.02   45.00 1001.48    7.63  354.96   -0.29
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964061412   79.78  276.34  992.06   10.84 -999.00 -999.00
1964061418   77.53  275.19  989.41   15.96  251.32   -2.65
1964061500   74.92  282.99  992.16   10.90  354.56    2.75
1964061506   74.92  282.99  987.36   17.61    0.00   -4.79
1964061512   74.92  282.99  987.13   15.68    0.00   -0.24
1964061518   72.69  281.31  988.64   13.36  252.43    1.51
1964061600   75.26  274.40  991.37   11.33  354.72    2.73
1964061606   72.99  273.81  994.38   10.80  252.52    3.01
1964061612   70.45  280.01  997.15    9.24  354.90    2.77
1964061618   70.71  273.37  998.07    8.86  246.64    0.92
1964061700   70.45  280.01  998.82    7.84  246.64    0.75
1964061706   70.45  280.01 1000.56    6.37    0.00    1.74
1964061712   65.91  278.13 1000.61    6.80  509.03    0.05
1964061718   65.91  278.13 1002.06    6.50    0.00    1.44
1964061800   67.71  284.74 1003.41    6.13  351.07    1.36
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964061600   75.26  175.60 1010.92    6.15 -999.00 -999.00
1964061606   77.53  185.19 1010.68   10.58  353.73   -0.25
1964061612   77.53  185.19 1010.10   10.71    0.00   -0.58
1964061618   77.53  185.19 1010.75    9.86    0.00    0.66
1964061700   77.53  185.19 1010.75    8.25    0.00   -0.01
1964061706   79.29  198.43 1010.44    8.98  353.05   -0.31
1964061712   79.29  198.43 1009.05   10.54    0.00   -1.39
1964061718   78.38  209.05 1008.25    8.65  249.34   -0.79
1964061800   80.29  215.54 1006.62   12.18  250.59   -1.63
1964061806   80.29  215.54 1005.67   11.75    0.00   -0.96
1964061812   78.82  225.00 1004.94    8.24  249.95   -0.73
1964061818   80.29  234.46 1004.02    7.31  249.95   -0.92
1964061900   80.29  234.46 1005.31    7.29    0.00    1.28
1964061906   80.29  234.46 1004.57    7.07    0.00   -0.74
1964061912   80.29  234.46 1002.71    8.29    0.00   -1.86
28         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964061812   49.30    8.13 1008.25    5.35 -999.00 -999.00
1964061818   49.30    8.13 1003.81    6.77    0.00   -4.44
1964061900   51.67    8.62 1003.87   13.72  265.15    0.06
1964061906   54.02    9.16 1001.34   12.71  263.27   -2.54
1964061912   56.35    9.78 1000.25   13.88  261.51   -1.09
1964061918   58.66   10.49  998.68   18.25  259.91   -1.56
1964062000   60.95   11.31 1002.07   11.88  258.45    3.39
1964062006   60.95   11.31 1002.30   12.57    0.00    0.23
1964062012   64.85   18.43 1002.75   12.33  561.83    0.45
1964062018   66.13   25.35 1004.27    9.17  348.26    1.53
1964062100   67.02   32.91 1003.23   15.04  347.53   -1.04
1964062106   69.16   45.00 1002.44   11.38  552.86   -0.79
1964062112   70.71   49.76 1000.87   11.88  249.86   -1.58
1964062118   72.11   55.30  998.11   15.04  249.31   -2.75
1964062200   71.26   64.98  997.25   14.95  349.88   -0.86
1964062206   71.26   64.98  997.62   14.15    0.00    0.36
1964062212   71.26   64.98  999.34   11.99    0.00    1.72
1964062218   72.11   71.57 1000.11   11.61  247.83    0.77
1964062300   72.11   71.57 1000.50   10.72    0.00    0.39
1964062306   72.11   71.57 1000.66    9.01    0.00    0.16
1964062312   74.25   68.96  999.18    6.22  252.22   -1.48
1964062318   74.25   68.96  996.81    8.29    0.00   -2.36
1964062400   72.69   78.69  993.85    9.94  351.81   -2.97
1964062406   72.69   78.69  993.19   10.08    0.00   -0.66
1964062412   72.69   78.69  995.29    8.85    0.00    2.10
1964062418   72.69   78.69  995.07    9.02    0.00   -0.22
1964062500   72.69   78.69  993.46   11.81    0.00   -1.61
1964062506   72.99   86.19  994.36    6.66  247.43    0.90
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964061900   62.64  225.00 1003.96    4.75 -999.00 -999.00
1964061906   62.45  218.29 1002.94   10.83  343.73   -1.02
1964061912   65.06  210.07 1004.45    5.78  495.78    1.51
1964061918   63.82  214.38 1003.30    7.36  247.54   -1.15
1964062000   67.02  212.90 1005.56   10.61  361.40    2.26
1964062006   67.02  212.90 1003.44   13.90    0.00   -2.12
1964062012   67.02  212.90 1004.60   15.60    0.00    1.16
1964062018   67.02  212.90 1005.25   15.77    0.00    0.65
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964062000   69.16  315.00  995.03   10.70 -999.00 -999.00
1964062006   72.40  315.00  989.39   18.01  358.75   -5.64
1964062012   72.40  315.00  985.81   13.00    0.00   -3.58
1964062018   75.62  315.00  982.66   17.05  357.20   -3.15
1964062100   75.62  315.00  986.04   19.43    0.00    3.38
1964062106   75.62  315.00  979.85   26.50    0.00   -6.19
1964062112   77.12  322.12  978.53   39.30  249.92   -1.32
1964062118   77.12  322.12  977.34   44.70    0.00   -1.19
1964062200   77.12  322.12  986.76   32.03    0.00    9.42
1964062206   77.12  322.12  991.46   19.73    0.00    4.70
11         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964062200   72.11  325.30  986.25   29.28 -999.00 -999.00
1964062206   72.11  325.30  990.89   20.81    0.00    4.64
1964062212   72.11  325.30  986.92   19.76    0.00   -3.96
1964062218   73.93  320.71  988.44   19.94  250.92    1.51
1964062300   75.62  315.00  992.15   19.55  250.37    3.71
1964062306   75.62  315.00  993.38   17.56    0.00    1.23
1964062312   75.62  315.00  994.56   14.37    0.00    1.18
1964062318   77.12  307.88  993.86   15.06  249.92   -0.69
1964062400   77.12  322.12  994.47   18.29  351.52    0.60
1964062406   77.12  322.12  997.78   14.27    0.00    3.31
1964062412   77.12  322.12  996.24   12.09    0.00   -1.54
22         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964062312   57.49   18.43 1010.04    6.01 -999.00 -999.00
1964062318   60.41   15.64 1007.80    8.73  361.52   -2.24
1964062400   60.95   11.31 1005.07   14.96  242.92   -2.73
1964062406   63.23   12.26 1005.09   11.44  257.11    0.02
1964062412   65.48   13.39 1004.93   10.60  255.91   -0.16
1964062418   67.71   14.74 1004.16   10.65  254.83   -0.77
1964062500   69.92   16.39 1003.26    7.79  253.83   -0.90
1964062506   71.26   25.02 1000.76    9.78  350.45   -2.50
1964062512   71.26   25.02  998.65   10.26    0.00   -2.11
1964062518   72.11   34.70  998.11   12.68  349.88   -0.53
1964062600   72.11   34.70  997.20   13.28    0.00   -0.91
1964062606   70.71   40.24  997.19    7.19  249.31   -0.01
1964062612   72.40   45.00  996.15   12.92  250.44   -1.04
1964062618   72.40   45.00  996.79   13.25    0.00    0.64
1964062700   72.11   55.30  994.04   11.04  349.59   -2.75
1964062706   72.11   55.30  995.36    9.54    0.00    1.32
1964062712   73.30   61.70  996.74    5.77  248.86    1.38
1964062718   69.92   73.61  998.41    5.31  558.57    1.68
1964062800   69.92   73.61  996.41   10.44    0.00   -2.01
1964062806   70.45   79.99  998.08    8.67  246.80    1.68
1964062812   70.45   79.99  999.90    8.52    0.00    1.82
1964062818   70.71   86.63 1001.89    6.56  246.64    1.99
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1964062506   65.70  232.60 1002.98    9.50 -999.00 -999.00
